IMDB ID,Start Timestamp,End Timestamp,Dialogue
Inception,"00:05:50,591","00:05:52,252","Mal, what are you doing here?"
Inception,"00:05:52,426","00:05:54,621",I thought you might be missing me.
Inception,"00:05:54,929","00:05:56,055",You know that I am.
Inception,"00:05:57,631","00:06:00,099",But I can't trust you anymore.
Inception,"00:06:00,835","00:06:02,200",So what?
Inception,"00:06:03,771","00:06:05,966",Looks like Arthur's taste.
Inception,"00:06:06,140","00:06:09,769","Actually, the subject is partial to postwar British painters."
Inception,"00:06:11,479","00:06:13,174","Please, have a seat."
Inception,"00:06:20,921","00:06:22,354",Tell me...
Inception,"00:06:22,756","00:06:24,314",...do the children miss me?
Inception,"00:06:28,662","00:06:30,357",You can't imagine.
Inception,"00:06:34,535","00:06:35,627",What are you doing?
Inception,"00:06:35,803","00:06:37,327",Just getting some fresh air.
Inception,"00:06:37,738","00:06:39,501","Stay where you are, Mal."
Inception,"00:06:53,220","00:06:55,051",Goddamn it.
Inception,"00:07:56,917","00:07:58,475",Turn around.
Inception,"00:07:58,652","00:07:59,676","The gun, Dom."
Inception,"00:08:08,963","00:08:10,089",Please.
Inception,"00:08:22,209","00:08:24,575","Now the envelope, Mr. Cobb."
Inception,"00:08:24,979","00:08:28,380",Did she tell you? Or have you known all along?
Inception,"00:08:28,816","00:08:33,776","That you're here to steal from me, or that we are actually asleep?"
Inception,"00:08:37,925","00:08:40,291",I want to know the name of your employer.
Inception,"00:08:42,296","00:08:46,164","Ah, there's no use threatening him in a dream, right, Mal?"
Inception,"00:08:46,333","00:08:48,801",That depends on what you're threatening.
Inception,"00:08:49,703","00:08:51,864",Killing him would just wake him up.
Inception,"00:08:52,640","00:08:53,800",But pain...
Inception,"00:08:57,745","00:08:59,645",Pain is in the mind.
Inception,"00:09:00,347","00:09:04,545","And judging by the decor, we're in your mind, aren't we, Arthur?"
Inception,"00:09:15,963","00:09:19,057",- What are you doing? It's too soon. - But the dream's collapsing.
Inception,"00:09:19,233","00:09:22,669",I'm gonna try to keep Saito under a little bit longer. We're almost there.
Inception,"00:09:36,884","00:09:40,843",He was close. Very close.
Inception,"00:09:55,169","00:09:56,727",Stop him!
Inception,"00:10:22,563","00:10:24,724",This isn't gonna work. Wake him up.
Inception,"00:10:45,552","00:10:47,486",He won't wake.
Inception,"00:10:51,959","00:10:53,256",- Give him the kick. What?
Inception,"00:10:53,794","00:10:54,818",Dunk him.
Inception,"00:11:39,373","00:11:40,738",He's out.
Inception,"00:11:46,046","00:11:48,105","You came prepared, hmm?"
Inception,"00:11:48,282","00:11:52,116",Not even my head of security knows this apartment. How did you find it?
Inception,"00:11:52,753","00:11:56,484",It's difficult for a man of your position to keep a love nest like this secret...
Inception,"00:11:56,657","00:11:59,182",...particularly where there's a married woman involved.
Inception,"00:11:59,359","00:12:01,327",- She would never... - Yet here we are.
Inception,"00:12:02,396","00:12:04,489",- With a dilemma. - They're getting closer.
Inception,"00:12:04,665","00:12:07,429","- You got what you came for. Well, that's not true."
Inception,"00:12:07,601","00:12:10,263","You left out a key piece of information, didn't you?"
Inception,"00:12:10,437","00:12:13,634",You held something back because you knew what we were up to.
Inception,"00:12:13,807","00:12:16,674","- Question is, why'd you let us in at all? - An audition."
Inception,"00:12:17,878","00:12:20,813",- An audition for what? - Doesn't matter. You failed.
Inception,"00:12:20,981","00:12:23,677",We extracted every bit of information you had in there.
Inception,"00:12:24,084","00:12:26,382",But your deception was obvious.
Inception,"00:13:07,261","00:13:11,698","- So leave me and go. - You don't seem to understand, Mr. Saito."
Inception,"00:13:11,865","00:13:16,097","That corporation that hired us, they won't accept failure."
Inception,"00:13:16,270","00:13:18,397",We won't last two days.
Inception,"00:13:20,340","00:13:21,534",Cobb?
Inception,"00:13:21,708","00:13:24,836",Looks like I'm gonna have to do this a little more simply.
Inception,"00:13:25,012","00:13:28,778","Tell us what you know! Tell us what you know, now!"
Inception,"00:13:32,152","00:13:35,019",I've always hated this carpet.
Inception,"00:13:35,656","00:13:39,558",It's stained and frayed in such distinctive ways.
Inception,"00:13:41,061","00:13:44,394",But very definitely made of wool.
Inception,"00:13:45,232","00:13:46,927",Right now...
Inception,"00:13:47,968","00:13:50,402",...I'm lying on polyester.
Inception,"00:13:54,274","00:13:59,109","Which means I'm not lying on my carpet, in my apartment."
Inception,"00:13:59,980","00:14:03,245","You have lived up to your reputation, Mr. Cobb."
Inception,"00:14:03,684","00:14:05,709",I'm still dreaming.
Inception,"00:14:12,392","00:14:14,223",- How'd it go? - Not good.
Inception,"00:14:19,633","00:14:23,729","Dream within a dream, huh? I'm impressed."
Inception,"00:14:25,005","00:14:28,497","But in my dream, you play by my rules."
Inception,"00:14:28,675","00:14:30,939","Ah, yes, but you see, Mr. Saito..."
Inception,"00:14:31,111","00:14:32,510",We're not in your dream.
Inception,"00:14:32,679","00:14:34,237",We're in mine.
Inception,"00:14:44,191","00:14:46,284",Asshole. How do you mess up the carpet?
Inception,"00:14:46,460","00:14:48,758",- It wasn't my fault. - You're the architect.
Inception,"00:14:48,929","00:14:51,056",I didn't know he was gonna rub his cheek on it!
Inception,"00:14:51,231","00:14:52,323",That's enough.
Inception,"00:14:53,433","00:14:54,957",You. What the hell was all that?
Inception,"00:14:55,469","00:14:58,336",- I have it under control. - I'd hate to see you out of control.
Inception,"00:14:58,505","00:15:02,271",We don't have time for this. I'm getting off at Kyoto.
Inception,"00:15:02,442","00:15:04,273",He's not gonna check every compartment.
Inception,"00:15:04,444","00:15:06,071","Yeah, well, I don't like trains."
Inception,"00:15:06,246","00:15:09,010",Listen. Every man for himself.
Inception,"00:16:23,356","00:16:24,380","Yes, hello?"
Inception,"00:16:24,591","00:16:27,185","Hi, Daddy. Hi, Dad."
Inception,"00:16:27,728","00:16:31,323","Hey, guys. Hey. How are you? How you doing, huh?"
Inception,"00:16:31,498","00:16:33,728","Good. Okay, I guess."
Inception,"00:16:33,900","00:16:37,631","Okay? Who's just okay? Is that you, James?"
Inception,"00:16:37,804","00:16:41,706","Yeah. When are you coming home, Dad?"
Inception,"00:16:42,709","00:16:47,339","Well, I can't, sweetheart. I can't. Not for a while, remember?"
Inception,"00:16:47,514","00:16:48,845",Why?
Inception,"00:16:49,182","00:16:54,745","Look, I told you, I'm away because I'm working, right?"
Inception,"00:16:55,055","00:16:57,888",Grandma says you're never coming back.
Inception,"00:16:58,558","00:17:00,458","Phillipa, is that you?"
Inception,"00:17:01,428","00:17:03,760","Put Grandma on the phone for me, will you?"
Inception,"00:17:03,930","00:17:05,625",She's shaking her head.
Inception,"00:17:07,768","00:17:10,259","Well, just hope she's wrong about that."
Inception,"00:17:11,138","00:17:12,332",Daddy?
Inception,"00:17:13,039","00:17:14,063","Yeah, James?"
Inception,"00:17:14,241","00:17:15,902",Is Mommy with you?
Inception,"00:17:18,545","00:17:20,740","James, we talked about this."
Inception,"00:17:22,048","00:17:24,380",Mommy's not here anymore.
Inception,"00:17:25,452","00:17:26,680",Where?
Inception,"00:17:28,421","00:17:31,049","That's enough, kids. Say bye-bye."
Inception,"00:17:31,224","00:17:34,250","Listen, I'm gonna send some presents with Grandpa, all right?"
Inception,"00:17:34,427","00:17:35,451","And you be good, you be-"
Inception,"00:17:45,972","00:17:48,167",- Our ride's on the roof. - Right.
Inception,"00:17:55,348","00:17:56,508","Hey, are you okay?"
Inception,"00:17:57,250","00:17:58,547","Yeah. Yeah, I'm fine. Why?"
Inception,"00:17:58,718","00:18:01,152","Well, down in the dream, Mal showing up."
Inception,"00:18:01,321","00:18:04,552","Look, I'm, uh, sorry about your leg. Won't happen again."
Inception,"00:18:04,724","00:18:08,319","- It's getting worse, isn't it? - One apology's all you're getting, all right?"
Inception,"00:18:08,495","00:18:10,963",- Where's Nash? - He hasn't shown. You wanna wait?
Inception,"00:18:11,131","00:18:13,599",We were supposed to deliver Saito's expansion plans...
Inception,"00:18:13,767","00:18:15,530",...to Cobol Engineering two hours ago.
Inception,"00:18:15,702","00:18:18,933","By now, they know we failed. It's time we disappear."
Inception,"00:18:19,472","00:18:21,963",- Where you gonna go? - Buenos Aires.
Inception,"00:18:22,142","00:18:26,408","I can lie low there, maybe sniff out a job when things quiet down. You?"
Inception,"00:18:26,580","00:18:27,774",Stateside.
Inception,"00:18:27,981","00:18:29,471",Send my regards.
Inception,"00:18:35,822","00:18:39,383",He sold you out. Thought to come to me and bargain for his life.
Inception,"00:18:41,561","00:18:43,358",So I offer you the satisfaction.
Inception,"00:18:47,300","00:18:49,825",It's not the way I deal with things.
Inception,"00:19:02,115","00:19:04,982",- What will you do with him? - Nothing.
Inception,"00:19:05,385","00:19:07,876",But I can't speak for Cobol Engineering.
Inception,"00:19:22,402","00:19:25,394",- What do you want from us? - Inception.
Inception,"00:19:27,007","00:19:29,407",- Is it possible? - Of course not.
Inception,"00:19:29,576","00:19:31,771",If you can steal an idea from someone's mind...
Inception,"00:19:31,945","00:19:33,810",...why can't you plant one there instead?
Inception,"00:19:33,980","00:19:36,073","Okay, here's me planting an idea in your head."
Inception,"00:19:36,249","00:19:39,548","I say, ""Don't think about elephants."" What are you thinking about?"
Inception,"00:19:39,719","00:19:40,743",Elephants.
Inception,"00:19:40,921","00:19:44,084","Right. But it's not your idea, because you know I gave it to you."
Inception,"00:19:44,291","00:19:47,260",The subject's mind can always trace the genesis of the idea.
Inception,"00:19:47,427","00:19:50,624",- True inspiration's impossible to fake. - That's not true.
Inception,"00:19:53,166","00:19:56,260",- Can you do it? - Are you offering me a choice?
Inception,"00:19:56,436","00:19:59,098",Because I can find my own way to square things with Cobol.
Inception,"00:19:59,272","00:20:01,297",Then you do have a choice.
Inception,"00:20:01,474","00:20:03,237","Then I choose to leave, sir."
Inception,"00:20:08,148","00:20:09,843",Tell the crew where you want to go.
Inception,"00:20:15,121","00:20:16,179","Hey, Mr. Cobb."
Inception,"00:20:19,359","00:20:21,418",How would you like to go home?
Inception,"00:20:22,228","00:20:25,527",To America. To your children.
Inception,"00:20:25,966","00:20:29,299",You can't fix that. No one can.
Inception,"00:20:29,469","00:20:32,700","- Just like inception. - Cobb, come on."
Inception,"00:20:36,443","00:20:39,344",- How complex is the idea? - Simple enough.
Inception,"00:20:39,512","00:20:43,039",No idea is simple when you need to plant it in somebody else's mind.
Inception,"00:20:43,450","00:20:46,942",My main competitor is an old man in poor health.
Inception,"00:20:47,120","00:20:50,886",His son will soon inherit control of the corporation.
Inception,"00:20:51,791","00:20:55,352",I need him to decide to break up his father's empire.
Inception,"00:20:56,062","00:20:58,724","- Cobb, we should walk away from this. - Hold on."
Inception,"00:21:00,800","00:21:04,065","If I were to do this, if I even could do it..."
Inception,"00:21:04,237","00:21:06,137",...I'd need a guarantee.
Inception,"00:21:06,306","00:21:09,571",- How do I know you can deliver? - You don't.
Inception,"00:21:10,176","00:21:11,643",But I can.
Inception,"00:21:12,245","00:21:16,807",So do you want to take a leap of faith...
Inception,"00:21:17,250","00:21:21,084","...or become an old man, filled with regret..."
Inception,"00:21:21,254","00:21:23,848",...waiting to die alone?
Inception,"00:21:26,926","00:21:31,226","Assemble your team, Mr. Cobb. And choose your people more wisely."
Inception,"00:21:39,339","00:21:41,170","Look, I know how much you wanna go home."
Inception,"00:21:43,977","00:21:45,706",This can't be done.
Inception,"00:21:45,879","00:21:49,144","Yes, it can. Just have to go deep enough."
Inception,"00:21:49,349","00:21:50,873",You don't know that.
Inception,"00:21:52,218","00:21:54,049",I've done it before.
Inception,"00:21:55,255","00:21:56,415",Who'd you do it to?
Inception,"00:22:01,661","00:22:03,652",Why are we going to Paris?
Inception,"00:22:05,265","00:22:06,960",We're gonna need a new architect.
Inception,"00:22:23,883","00:22:25,942","You never did like your office, did you?"
Inception,"00:22:27,754","00:22:30,780",No space to think in that broom cupboard.
Inception,"00:22:32,659","00:22:34,889",Is it safe for you to be here?
Inception,"00:22:36,129","00:22:38,529",Extradition between France and the United States...
Inception,"00:22:38,698","00:22:40,928","...is a bureaucratic nightmare, you know that."
Inception,"00:22:41,101","00:22:43,831",I think they might find a way to make it work in your case.
Inception,"00:22:44,003","00:22:48,497","Look, I, uh, brought these for you to give to the kids when you have a chance."
Inception,"00:22:48,675","00:22:51,269",It'll take more than the occasional stuffed animal...
Inception,"00:22:51,444","00:22:54,413",...to convince those children they still have a father.
Inception,"00:22:54,581","00:22:57,414",I'm just doing what I know. I'm doing what you taught me.
Inception,"00:22:57,584","00:22:59,108",I never taught you to be a thief.
Inception,"00:22:59,285","00:23:01,480","No, you taught me to navigate people's minds."
Inception,"00:23:01,654","00:23:02,951",But after what happened...
Inception,"00:23:03,123","00:23:06,684",...there weren't a whole lot of legitimate ways for me to use that skill.
Inception,"00:23:11,831","00:23:13,321","What are you doing here, Dom?"
Inception,"00:23:15,435","00:23:17,835",I think I found a way home.
Inception,"00:23:18,004","00:23:21,565","It's a job for some very, very powerful people."
Inception,"00:23:21,808","00:23:26,211",People who I believe can fix my charges permanently.
Inception,"00:23:27,013","00:23:28,275",But I need your help.
Inception,"00:23:28,982","00:23:32,281",You're here to corrupt one of my brightest and best.
Inception,"00:23:32,452","00:23:35,353",You know what I'm offering. Let them decide for themselves.
Inception,"00:23:35,522","00:23:36,989",- Money. - Not just money.
Inception,"00:23:37,157","00:23:38,488",You remember.
Inception,"00:23:38,658","00:23:41,889","It's the chance to build cathedrals, entire cities..."
Inception,"00:23:42,061","00:23:43,824",...things that never existed...
Inception,"00:23:43,997","00:23:47,194",...things that couldn't exist in the real world.
Inception,"00:23:47,367","00:23:52,532",So you want me to let someone else follow you into your fantasy?
Inception,"00:23:52,705","00:23:54,673",They don't actually come into the dream.
Inception,"00:23:54,841","00:23:58,106",They just design the levels and teach them to the dreamers. That's all.
Inception,"00:23:58,278","00:23:59,506",Design it yourself.
Inception,"00:24:02,182","00:24:03,672",Mal won't let me.
Inception,"00:24:09,889","00:24:12,016","Come back to reality, Dom."
Inception,"00:24:13,359","00:24:15,919",- Please. - Reality.
Inception,"00:24:16,296","00:24:18,821","Those kids, your grandchildren..."
Inception,"00:24:18,998","00:24:22,991",...they're waiting for their father to come back home. That's their reality.
Inception,"00:24:23,169","00:24:26,366","And this job, this last job, that's how I get there."
Inception,"00:24:26,906","00:24:30,535",I would not be standing here if I knew any other way.
Inception,"00:24:33,713","00:24:36,614",I need an architect who's as good as I was.
Inception,"00:24:40,820","00:24:42,811",I've got somebody better.
Inception,"00:24:42,989","00:24:44,013",Ariadne?
Inception,"00:24:46,626","00:24:49,151",I'd like you to meet Mr. Cobb.
Inception,"00:24:49,562","00:24:50,654",Pleased to meet you.
Inception,"00:24:50,830","00:24:55,494","If you have a few moments, Mr. Cobb has a job offer he'd like to discuss with you."
Inception,"00:24:55,668","00:24:56,692",A work placement?
Inception,"00:24:57,103","00:24:58,400",Not exactly.
Inception,"00:24:58,571","00:24:59,902",I have a test for you.
Inception,"00:25:00,640","00:25:02,699",You're not gonna tell me anything first?
Inception,"00:25:02,875","00:25:05,503","Before I describe the job, I have to know you can do it."
Inception,"00:25:05,678","00:25:08,875","- Why? - It's not, strictly speaking, legal."
Inception,"00:25:11,985","00:25:16,649",You have two minutes to design a maze that it takes one minute to solve.
Inception,"00:25:18,591","00:25:19,717",Stop.
Inception,"00:25:22,161","00:25:23,355",Again.
Inception,"00:25:25,498","00:25:26,829",Stop.
Inception,"00:25:30,003","00:25:32,062",You're gonna have to do better than that.
Inception,"00:25:45,084","00:25:46,346",That's more like it.
Inception,"00:26:06,539","00:26:09,440",They say we only use a fraction of our brain's true potential.
Inception,"00:26:09,609","00:26:11,304","Now, that's when we're awake."
Inception,"00:26:11,477","00:26:14,446","When we're asleep, our mind can do almost anything."
Inception,"00:26:14,614","00:26:15,638",Such as?
Inception,"00:26:15,815","00:26:19,808",Imagine you're designing a building. You consciously create each aspect.
Inception,"00:26:19,986","00:26:23,820","But sometimes, it feels like it's almost creating itself, if you know what I mean."
Inception,"00:26:23,990","00:26:25,958","Yeah, like I'm discovering it."
Inception,"00:26:26,125","00:26:28,389","Genuine inspiration, right?"
Inception,"00:26:28,561","00:26:31,894","Now, in a dream, our mind continuously does this."
Inception,"00:26:32,065","00:26:36,695",We create and perceive our world simultaneously.
Inception,"00:26:36,869","00:26:40,270",And our mind does this so well that we don't even know it's happening.
Inception,"00:26:40,440","00:26:43,170",That allows us to get right in the middle of that process.
Inception,"00:26:43,343","00:26:45,709",- How? - By taking over the creating part.
Inception,"00:26:45,878","00:26:47,505","Now, this is where I need you."
Inception,"00:26:47,680","00:26:50,046",You create the world of the dream.
Inception,"00:26:50,216","00:26:55,586","We bring the subject into that dream, and they fill it with their subconscious."
Inception,"00:26:55,755","00:27:00,419",How could I ever acquire enough detail to make them think that it's reality?
Inception,"00:27:00,593","00:27:04,051","Well, dreams, they feel real while we're in them, right?"
Inception,"00:27:04,230","00:27:07,927",It's only when we wake up that we realize something was actually strange.
Inception,"00:27:09,402","00:27:10,801",Let me ask you a question.
Inception,"00:27:10,970","00:27:14,371","You never really remember the beginning of a dream, do you?"
Inception,"00:27:14,540","00:27:17,566",You always wind up right in the middle of what's going on.
Inception,"00:27:17,744","00:27:18,768","I guess, yeah."
Inception,"00:27:18,945","00:27:20,503",So how did we end up here?
Inception,"00:27:20,913","00:27:22,972","Well, we just came from the, uh..."
Inception,"00:27:23,182","00:27:26,618","Think about it, Ariadne. How did you get here?"
Inception,"00:27:27,220","00:27:29,120",Where are you right now?
Inception,"00:27:32,425","00:27:33,585",We're dreaming?
Inception,"00:27:33,760","00:27:36,194","You're in the middle of the workshop, sleeping."
Inception,"00:27:36,362","00:27:39,331",This is your first lesson in shared dreaming. Stay calm.
Inception,"00:28:16,669","00:28:18,796","If it's just a dream, then why are you-?"
Inception,"00:28:20,440","00:28:22,169","Because it's never just a dream, is it?"
Inception,"00:28:22,341","00:28:25,640","And a face full of glass hurts like hell. When you're in it, it feels real."
Inception,"00:28:25,812","00:28:28,007",That's why the military developed dream sharing.
Inception,"00:28:28,181","00:28:31,878","It was a training program for soldiers to shoot, stab and strangle each other..."
Inception,"00:28:32,051","00:28:33,177",...and then wake up.
Inception,"00:28:33,486","00:28:35,283",How did architects become involved?
Inception,"00:28:35,455","00:28:38,185","Well, someone had to design the dreams, right?"
Inception,"00:28:39,325","00:28:41,657",Why don't you give us another five minutes?
Inception,"00:28:41,828","00:28:42,920",Five minutes?
Inception,"00:28:44,297","00:28:46,629","What-? We were talking for, like, at least an hour."
Inception,"00:28:46,799","00:28:49,029","In a dream, your mind functions more quickly..."
Inception,"00:28:49,202","00:28:52,035",...therefore time seems to feel more slow.
Inception,"00:28:52,205","00:28:55,572",Five minutes in the real world gives you an hour in the dream.
Inception,"00:28:56,309","00:28:59,369",Why don't you see what you can get up to in five minutes?
Inception,"00:29:05,284","00:29:08,219","You've got the basic layout. Bookstore, café."
Inception,"00:29:08,387","00:29:10,048",Almost everything else is here too.
Inception,"00:29:10,223","00:29:13,158",Who are the people? - Projections of my subconscious.
Inception,"00:29:13,326","00:29:14,486",- Yours? - Yes.
Inception,"00:29:14,660","00:29:17,185","Remember, you are the dreamer. You build this world."
Inception,"00:29:17,363","00:29:20,025",I am the subject. My mind populates it.
Inception,"00:29:20,199","00:29:22,099",You can literally talk to my subconscious.
Inception,"00:29:22,268","00:29:25,169",That's one of the ways we extract information from the subject.
Inception,"00:29:25,338","00:29:26,600",How else do you do it?
Inception,"00:29:26,806","00:29:30,765","By creating something secure, like a bank vault or a jail."
Inception,"00:29:30,943","00:29:34,674",The mind automatically fills it with information it's trying to protect.
Inception,"00:29:34,847","00:29:37,611",- You understand? - Then you break in and steal it?
Inception,"00:29:37,783","00:29:38,807",Well...
Inception,"00:29:38,985","00:29:43,479",I guess I thought that the dream space would be all about the visual...
Inception,"00:29:43,656","00:29:45,521",...but it's more about the feel of it.
Inception,"00:29:45,992","00:29:50,122",My question is what happens when you start messing with the physics of it all?
Inception,"00:30:31,470","00:30:33,028","It's something, isn't it?"
Inception,"00:30:34,140","00:30:35,437","Yes, it is."
Inception,"00:30:59,365","00:31:00,889",Why are they all looking at me?
Inception,"00:31:01,067","00:31:04,559",Because my subconscious feels that someone else is creating this world.
Inception,"00:31:04,737","00:31:09,037","The more you change things, the quicker the projections start to converge on you."
Inception,"00:31:09,208","00:31:10,266",Converge?
Inception,"00:31:10,443","00:31:12,502",They sense the foreign nature of the dreamer.
Inception,"00:31:12,678","00:31:15,340","They attack, like white blood cells fighting an infection."
Inception,"00:31:15,514","00:31:18,347","- What, they're gonna attack us? - No, no."
Inception,"00:31:18,918","00:31:20,476",Just you.
Inception,"00:31:24,390","00:31:28,656","This is great, but I'm telling you, if you keep changing things like this..."
Inception,"00:31:32,164","00:31:35,133","Jeez, mind telling your subconscious to take it easy?"
Inception,"00:31:35,301","00:31:37,963",It's my subconscious. Remember? I can't control it.
Inception,"00:32:31,624","00:32:32,989",Very impressive.
Inception,"00:32:44,737","00:32:48,264","I know this bridge. This place is real, isn't it?"
Inception,"00:32:48,441","00:32:50,773","Yeah, I cross it every day to get to the college."
Inception,"00:32:50,943","00:32:54,379",Never re-create places from your memory. Always imagine new places.
Inception,"00:32:54,547","00:32:56,378","You draw from stuff you know, right?"
Inception,"00:32:56,549","00:33:00,747",Only use details. A streetlamp or a phone booth. Never entire areas.
Inception,"00:33:00,920","00:33:03,047",- Why not? - Building a dream from your memory...
Inception,"00:33:03,222","00:33:06,714",...is the easiest way to lose your grasp on what's real and what is a dream.
Inception,"00:33:06,892","00:33:08,951",- Is that what happened to you? - Listen to me.
Inception,"00:33:09,128","00:33:11,119","This has nothing to do with me, understand?"
Inception,"00:33:11,297","00:33:13,265",That why you need me to build your dreams?
Inception,"00:33:13,432","00:33:15,957","Hey, get off of her. Back up. Back up."
Inception,"00:33:16,135","00:33:17,762",- Cobb! Cobb! - Get off of her!
Inception,"00:33:17,937","00:33:19,871",- Let me go! Let me go! - Mal!
Inception,"00:33:20,372","00:33:22,465",- Mal! - Cobb! Wake me up!
Inception,"00:33:22,641","00:33:24,438",- Wake me up! Wake me up! - No!
Inception,"00:33:24,610","00:33:26,100","- Mal, no! No! - Wake me up!"
Inception,"00:33:27,747","00:33:31,706","Hey, hey, hey. Look at me. You're okay. You're okay."
Inception,"00:33:31,884","00:33:35,115",- Hey. - Why wouldn't I wake up?
Inception,"00:33:35,421","00:33:37,013",There was still time on the clock.
Inception,"00:33:37,189","00:33:39,714",You can't wake up from within the dream unless you die.
Inception,"00:33:39,892","00:33:41,484",- She'll need a totem. What?
Inception,"00:33:41,660","00:33:43,127","A totem, it's a small personal-"
Inception,"00:33:43,295","00:33:45,820","That's some subconscious you've got on you, Cobb!"
Inception,"00:33:45,998","00:33:47,829",- She's a real charmer. - Oh.
Inception,"00:33:48,000","00:33:50,628",- I see you met Mrs. Cobb. - She's his wife?
Inception,"00:33:50,803","00:33:54,534","Yeah. So a totem. You need a small object, potentially heavy."
Inception,"00:33:54,707","00:33:57,175",Something you can have on you that no one else knows.
Inception,"00:33:57,343","00:33:58,605",Like a coin? No.
Inception,"00:33:58,778","00:34:03,408","It needs to be more unique than that. Like, this is a loaded die."
Inception,"00:34:04,517","00:34:07,418","No, I can't let you touch it. That would defeat the purpose."
Inception,"00:34:07,586","00:34:11,784","See, only I know the balance and the weight of this particular loaded die."
Inception,"00:34:11,957","00:34:13,788","That way, when you look at your totem..."
Inception,"00:34:13,959","00:34:17,053",...you know beyond a doubt that you're not in someone else's dream.
Inception,"00:34:20,499","00:34:24,799","I don't know if you can't see what's going on, or if you just don't want to..."
Inception,"00:34:24,970","00:34:28,497",...but Cobb has some serious problems that he's tried to bury down there.
Inception,"00:34:28,674","00:34:32,610",And I'm not about to just open my mind to someone like that.
Inception,"00:34:38,751","00:34:42,152",She'll be back. I've never seen anyone pick it up that quickly before.
Inception,"00:34:42,621","00:34:46,819","Reality's not gonna be enough for her now, and when she comes back..."
Inception,"00:34:47,493","00:34:50,155","When she comes back, you're gonna have her building mazes."
Inception,"00:34:50,329","00:34:52,593",- Where are you gonna be? - I gotta go visit Eames.
Inception,"00:34:52,765","00:34:55,893","Eames? No, he's in Mombasa. It's Cobol's back yard."
Inception,"00:34:56,068","00:34:57,660",It's a necessary risk.
Inception,"00:34:58,070","00:35:01,301","- Well, there's plenty of good thieves. - We don't just need a thief."
Inception,"00:35:02,441","00:35:03,465",We need a forger.
