IMDB ID,Start Timestamp,End Timestamp,Dialogue
tt0104257,"00:09:15,972","00:09:18,307",You'll get three months' paperwork...
tt0104257,"00:09:18,475","00:09:21,977",...because a signalman bought and smoked a dime bag of oregano.
tt0104257,"00:09:22,312","00:09:24,480",Let's go! Let's get two!
tt0104257,"00:09:25,649","00:09:30,402",-Twenty days in the brig. -Fifteen days' restricted duty.
tt0104257,"00:09:31,988","00:09:36,242",-I don't know why I'm agreeing. -You have wisdom beyond your years.
tt0104257,"00:09:40,288","00:09:43,457",#NAME?
tt0104257,"00:09:43,625","00:09:45,167","How's the baby, Sam?"
tt0104257,"00:09:45,335","00:09:50,047",-She'll say her first word any day now. -How can you tell?
tt0104257,"00:09:50,257","00:09:53,842",She just looks like she has something to say.
tt0104257,"00:09:54,636","00:09:56,512","Excuse me, sorry I'm late."
tt0104257,"00:09:56,680","00:10:00,683","You don't have a good excuse, so I won't force you to tell a bad one."
tt0104257,"00:10:00,850","00:10:05,062","-Thank you, sir. -This first one's for you."
tt0104257,"00:10:05,272","00:10:09,149",You're moving up in the world. You've been requested by Division.
tt0104257,"00:10:10,402","00:10:14,405",#NAME?
tt0104257,"00:10:14,572","00:10:17,366",A Marine Corporal named Dawson illegally fires a round...
tt0104257,"00:10:17,534","00:10:21,412","...from his weapon, over the fenceline and into Cuba."
tt0104257,"00:10:21,705","00:10:23,455",-What's a fenceline? -Sam.
tt0104257,"00:10:23,873","00:10:27,710",A big wall separating the good guys from the bad guys.
tt0104257,"00:10:27,877","00:10:29,211",Teacher's pet.
tt0104257,"00:10:29,379","00:10:32,298",PFC Santiago threatens to rat on Dawson...
tt0104257,"00:10:32,465","00:10:34,508",...to the Naval Investigative Service.
tt0104257,"00:10:34,676","00:10:38,387","Dawson and another member of his squad, PFC Louden Downey..."
tt0104257,"00:10:38,555","00:10:41,724","...go into Santiago's room, tie him up..."
tt0104257,"00:10:41,891","00:10:44,184",...stuff a rag down his throat...
tt0104257,"00:10:44,352","00:10:46,228","...and an hour later, he's dead."
tt0104257,"00:10:46,396","00:10:50,149",Attending physician says the rag was treated with some kind of toxin.
tt0104257,"00:10:50,317","00:10:52,901",#NAME?
tt0104257,"00:10:53,069","00:10:55,404",#NAME?
tt0104257,"00:10:55,697","00:10:58,407",They're being flown up tomorrow. On Wednesday at 06:00...
tt0104257,"00:10:58,575","00:11:02,578",...you'll catch a transport down to Cuba to find out what you can.
tt0104257,"00:11:02,746","00:11:06,874","Meantime, go and see Lt. Commander Joanne Galloway..."
tt0104257,"00:11:07,792","00:11:09,543",...with Internal Affairs.
tt0104257,"00:11:09,753","00:11:12,254",#NAME?
tt0104257,"00:11:12,422","00:11:15,257","...was that 06:00 in the morning, sir?"
tt0104257,"00:11:16,468","00:11:21,263","It's important this one go by the book, so I'm assigning co-counsel."
tt0104257,"00:11:21,431","00:11:22,890",Any volunteers?
tt0104257,"00:11:24,100","00:11:25,434",#NAME?
tt0104257,"00:11:25,602","00:11:28,854",#NAME?
tt0104257,"00:11:29,022","00:11:31,857",Doing what? He'll have this done in four days.
tt0104257,"00:11:32,025","00:11:37,196",Doing various administrative things. Backup. Whatever.
tt0104257,"00:11:37,364","00:11:39,907","In other words, I have no responsibilities?"
tt0104257,"00:11:40,075","00:11:41,200",Right.
tt0104257,"00:11:41,368","00:11:43,494",My kind of case.
tt0104257,"00:11:44,788","00:11:49,249","Right. Right. Okay, but I gotta have that report by Wednesday."
tt0104257,"00:11:55,673","00:11:58,300",#NAME?
tt0104257,"00:11:58,468","00:12:02,638",Daniel Kaffee. I was told to meet with...
tt0104257,"00:12:08,311","00:12:11,105",...Lieutenant Commander Galloway.
tt0104257,"00:12:13,483","00:12:17,611",-About a briefing. -I'll call you back.
tt0104257,"00:12:19,531","00:12:21,281",You're the attorney Division assigned?
tt0104257,"00:12:22,200","00:12:24,201","I'm lead counsel, this is Sam Weinberg."
tt0104257,"00:12:24,411","00:12:28,622",#NAME?
tt0104257,"00:12:39,175","00:12:44,805",#NAME?
tt0104257,"00:12:45,557","00:12:48,517",And how long have you been out of law school?
tt0104257,"00:12:48,685","00:12:50,144",Little over a year.
tt0104257,"00:12:50,311","00:12:53,939",#NAME?
tt0104257,"00:12:54,107","00:12:59,445","No. But when I asked for counsel, I was hoping to be taken seriously."
tt0104257,"00:13:00,029","00:13:02,197","No offense taken, in case you were wondering."
tt0104257,"00:13:02,365","00:13:06,368",Lieutenant Kaffee is considered the best litigator in our office.
tt0104257,"00:13:06,536","00:13:09,872",He successfully plea-bargained 44 cases in nine months.
tt0104257,"00:13:10,039","00:13:13,834",#NAME?
tt0104257,"00:13:14,002","00:13:16,503",#NAME?
tt0104257,"00:13:16,671","00:13:20,716","If this thing goes to court, they won't need a lawyer, they'll need a priest."
tt0104257,"00:13:21,342","00:13:24,386","No, they'll need a lawyer."
tt0104257,"00:13:24,554","00:13:30,017",Dawson's family's been contacted. Downey's closest relative is his aunt.
tt0104257,"00:13:30,185","00:13:32,978","She hasn't been contacted yet, would you like me to do that?"
tt0104257,"00:13:33,146","00:13:34,563","Sure, if you feel like it."
tt0104257,"00:13:36,399","00:13:40,402","One of the people you'll be seeing is the barracks CO, Colonel Jessep."
tt0104257,"00:13:40,570","00:13:42,613",I assume you've heard of him.
tt0104257,"00:13:42,780","00:13:45,199",Who hasn't?
tt0104257,"00:13:45,366","00:13:46,909",He's been in the papers lately.
tt0104257,"00:13:47,076","00:13:48,994",He's expected to be director of operations...
tt0104257,"00:13:49,162","00:13:50,704",...of the National Security Council.
tt0104257,"00:13:50,872","00:13:54,416",-Really? -Here are Santiago's letters from Gitmo.
tt0104257,"00:13:54,584","00:13:57,252",-That's Guantánamo Bay. -I knew that one.
tt0104257,"00:13:57,420","00:13:58,921","He wrote the fleet commander, HQ Atlantic..."
tt0104257,"00:13:59,088","00:14:02,090","...the Marine commandant, even his senator."
tt0104257,"00:14:02,258","00:14:05,552",He wanted to be transferred. No one was listening. Are you with me?
tt0104257,"00:14:05,720","00:14:07,262",Yeah.
tt0104257,"00:14:08,723","00:14:10,933",Finally he wrote the Naval Investigative Service...
tt0104257,"00:14:11,100","00:14:16,563",...where he offered to trade information about Dawson's shooting for a transfer.
tt0104257,"00:14:17,232","00:14:19,274",Right. Is that all?
tt0104257,"00:14:19,442","00:14:23,779",This letter makes it look like your client had a motive to kill Santiago.
tt0104257,"00:14:23,947","00:14:28,784",#NAME?
tt0104257,"00:14:28,952","00:14:30,285",Write that down.
tt0104257,"00:14:30,453","00:14:34,456",These letters don't paint a flattering picture of Marine Corps life at Gitmo?
tt0104257,"00:14:34,624","00:14:35,958",#NAME?
tt0104257,"00:14:36,125","00:14:39,878",...that a protracted investigation might embarrass the Security Council guy?
tt0104257,"00:14:40,046","00:14:42,673",#NAME?
tt0104257,"00:14:42,840","00:14:43,966",I'm sorry?
tt0104257,"00:14:44,133","00:14:48,053",I'll get them to drop “conspiracy” and “conduct unbecoming.” Twelve years.
tt0104257,"00:14:48,680","00:14:51,723",You haven't talked to a witness or looked at a piece of paper.
tt0104257,"00:14:52,141","00:14:53,892","Pretty impressive, huh?"
tt0104257,"00:14:54,060","00:14:55,644",You'll have to go deeper than that.
tt0104257,"00:14:55,812","00:14:58,480",Do you have some jurisdiction here I should know about?
tt0104257,"00:14:58,648","00:15:01,275",My job is to make sure that you do your job.
tt0104257,"00:15:01,442","00:15:06,822",I'm special counsel for Internal Affairs. So my jurisdiction's in your face.
tt0104257,"00:15:09,075","00:15:12,077",Read the letters. I'll expect a report when you return from Cuba.
tt0104257,"00:15:12,620","00:15:14,830",-Sure. -You're dismissed!
tt0104257,"00:15:17,041","00:15:19,418",I always forget that part.
tt0104257,"00:15:21,337","00:15:23,714",He's a little preoccupied.
tt0104257,"00:15:23,881","00:15:26,842",Team's playing Bethesda Medical next week.
tt0104257,"00:15:27,010","00:15:31,597",Tell your friend not to get cute. Guantánamo Marines are fanatical.
tt0104257,"00:15:31,764","00:15:35,350",#NAME?
tt0104257,"00:15:35,518","00:15:39,313","Dear sir, my name is PFC William T. Santiago."
tt0104257,"00:15:39,480","00:15:41,523",I'm a Marine stationed at Marine barracks...
tt0104257,"00:15:41,691","00:15:45,152","...Rifle Security Company Windward, 2nd Platoon Bravo."
tt0104257,"00:15:45,320","00:15:48,822",l am writing to inform you of my problems here in Cuba...
tt0104257,"00:15:48,990","00:15:50,574",...and to ask for your help.
tt0104257,"00:15:50,742","00:15:56,038","I've fallen out of runs before, because of dizziness or nausea."
tt0104257,"00:15:56,205","00:15:59,791","But on May 18th, I'd fallen back about 20 yards..."
tt0104257,"00:15:59,959","00:16:02,502","...going down a rocky, unstable hill."
tt0104257,"00:16:02,670","00:16:05,422",My sergeant grabbed me and pushed me down the hill...
tt0104257,"00:16:05,590","00:16:09,426",...then I saw all black and the last thing I remember is hitting the deck.
tt0104257,"00:16:09,636","00:16:12,846",I was brought to the hospital. They said it was heat exhaustion.
tt0104257,"00:16:13,014","00:16:18,101","I ask you to help me. Please, l need a transfer out of RSC."
tt0104257,"00:16:18,269","00:16:22,689","Sincerely, PFC William T. Santiago, U.S. Marine Corps."
tt0104257,"00:16:22,857","00:16:26,860","P.S. In exchange for my transfer, I'm willing to provide you...."
tt0104257,"00:16:27,028","00:16:32,074",“--with information about an illegal fenceline shooting on August 2nd.”
tt0104257,"00:16:33,076","00:16:37,371",Who the fuck is PFC William T. Santiago?
tt0104257,"00:16:37,580","00:16:40,582","Private Santiago's a member of 2nd Platoon Bravo, sir."
tt0104257,"00:16:40,750","00:16:44,920",Yeah. Apparently he's not very happy down here at Shangri-la...
tt0104257,"00:16:45,088","00:16:49,925","...because he's written everybody but Santa Claus, asking for a transfer."
tt0104257,"00:16:50,093","00:16:55,597",Now he's telling tales about a fenceline shooting. Matthew?
tt0104257,"00:16:56,057","00:17:01,478","-I'm appalled, sir. -You're appalled."
tt0104257,"00:17:02,563","00:17:05,941",This kid broke the chain of command and ratted on a member of his unit...
tt0104257,"00:17:06,109","00:17:09,319",...to say nothing of the fact that he's a U.S. Marine...
tt0104257,"00:17:09,487","00:17:14,616",...and it would appear he can't run from here to there without collapsing.
tt0104257,"00:17:14,784","00:17:17,953","What the fuck is going on in Bravo company, Matthew?"
tt0104257,"00:17:18,121","00:17:21,039","Colonel, I think it would be better to discuss it in private."
tt0104257,"00:17:21,207","00:17:25,252","That won't be necessary. I can handle this situation, sir."
tt0104257,"00:17:25,420","00:17:27,754","-Like you handled Curtis Bell? -Sir, your methods--"
tt0104257,"00:17:27,922","00:17:30,590","Don't interrupt me, lieutenant, I'm your superior!"
tt0104257,"00:17:30,758","00:17:32,634","And I'm yours, Matthew."
tt0104257,"00:17:34,637","00:17:37,889",I wanna know what we're going to do about this.
tt0104257,"00:17:38,057","00:17:40,892",I think Santiago should be transferred immediately.
tt0104257,"00:17:41,060","00:17:42,644",He's that bad?
tt0104257,"00:17:42,812","00:17:46,815","And word of this letter will get out, and he'll get his ass whipped."
tt0104257,"00:17:48,609","00:17:52,779",Transfer Santiago? Yes.
tt0104257,"00:17:52,947","00:17:57,075","Sure, you're right. I'm sure that's the thing to do."
tt0104257,"00:17:58,828","00:18:02,831","Wait. Wait, I've got a better idea."
tt0104257,"00:18:02,999","00:18:06,793",Let's transfer the whole squad off the base. Let's....
tt0104257,"00:18:06,961","00:18:09,004","On second thought, Windward."
tt0104257,"00:18:09,172","00:18:13,300",Let's transfer the whole Windward division off the base.
tt0104257,"00:18:13,468","00:18:18,722","Jon, go get those boys off the fence. They're packing their bags."
tt0104257,"00:18:18,890","00:18:21,433",-Tom! -Sir?
tt0104257,"00:18:21,601","00:18:23,477",Get me the president on the phone.
tt0104257,"00:18:23,644","00:18:26,271",We're surrendering our position in Cuba.
tt0104257,"00:18:26,439","00:18:28,774",#NAME?
tt0104257,"00:18:28,941","00:18:34,696",Don't get the president yet. Maybe we should consider this for a second.
tt0104257,"00:18:34,864","00:18:36,823",#NAME?
tt0104257,"00:18:38,201","00:18:41,870",Maybe-- And I'm just spit-balling here.
tt0104257,"00:18:42,038","00:18:46,875",Maybe we have a responsibility as officers to train Santiago.
tt0104257,"00:18:47,084","00:18:51,338","Maybe we, as officers, have a responsibility to this country..."
tt0104257,"00:18:51,506","00:18:54,925",...to see that the men and women charged with its security...
tt0104257,"00:18:55,092","00:18:56,885",...are trained professionals.
tt0104257,"00:18:57,053","00:19:00,722","Yes, I'm certain that I read that somewhere once."
tt0104257,"00:19:00,890","00:19:03,475","And now I'm thinking, Colonel Markinson..."
tt0104257,"00:19:03,643","00:19:07,729",...that your suggestion of transferring Santiago...
tt0104257,"00:19:07,897","00:19:11,107",...while expeditious and certainly painless...
tt0104257,"00:19:11,317","00:19:16,613","...might not be, in a manner of speaking, the American way."
tt0104257,"00:19:16,823","00:19:21,076",Santiago stays where he is.
tt0104257,"00:19:21,244","00:19:26,456","We're gonna train the lad. Jon, you're in charge."
tt0104257,"00:19:26,624","00:19:33,421","Santiago doesn't make 4.6, 4.6 on his next proficiency report..."
tt0104257,"00:19:33,589","00:19:35,924",...I'm going to blame you.
tt0104257,"00:19:36,092","00:19:38,552","-Then I'm going to kill you. -Yes, sir."
tt0104257,"00:19:38,928","00:19:41,221","I think that's a mistake, colonel."
tt0104257,"00:19:42,765","00:19:46,935","Matthew, I think I will have that word in private with you now."
tt0104257,"00:19:47,103","00:19:50,772","Jon, that's all. Why don't we meet at the “O” Club and have lunch..."
tt0104257,"00:19:50,940","00:19:53,650",...and we'll talk about the training of young William.
tt0104257,"00:19:53,860","00:19:56,528",I'd be delighted to hear your suggestions.
tt0104257,"00:19:56,696","00:19:58,405",Dismissed.
tt0104257,"00:20:02,243","00:20:05,287","Matthew, sit down. Please."
tt0104257,"00:20:10,793","00:20:14,963",-What do you think of Kendrick? -I don't think my opinion of Kendrick--
tt0104257,"00:20:15,131","00:20:18,300",I think he's pretty much of a weasel myself.
tt0104257,"00:20:18,467","00:20:20,260",But he's an awfully good officer...
tt0104257,"00:20:20,428","00:20:24,764","...and in the end, we see eye to eye on the best way to run a Marine unit."
tt0104257,"00:20:24,974","00:20:28,310","We're in the business of saving lives, Matthew."
tt0104257,"00:20:28,477","00:20:32,147",That is a responsibility that we have to take pretty seriously.
tt0104257,"00:20:32,315","00:20:36,526",And I believe that taking a Marine who is not up to the job...
tt0104257,"00:20:36,694","00:20:41,156",...and shipping him off to another assignment puts lives in danger.
tt0104257,"00:20:41,991","00:20:44,159","Sit down, Matthew."
tt0104257,"00:20:53,794","00:20:55,921",We go back a while.
tt0104257,"00:20:56,088","00:20:58,214",We went to the Academy together...
tt0104257,"00:20:58,382","00:21:01,843","...were commissioned together, did our tours in Vietnam together."
tt0104257,"00:21:02,428","00:21:07,974",But I've been promoted with greater speed and success than you.
tt0104257,"00:21:08,142","00:21:12,145","Now, if that's a source of tension or embarrassment for you..."
tt0104257,"00:21:12,313","00:21:14,189",...I don't give a shit.
tt0104257,"00:21:14,357","00:21:19,569","We're in the business of saving lives, Lieutenant Colonel Markinson."
tt0104257,"00:21:19,737","00:21:23,615",Don't ever question my orders in front of another officer.
tt0104257,"00:21:43,594","00:21:48,890",All the paperwork's in order. Step over there.
tt0104257,"00:21:52,770","00:21:56,815","-Hal, is this Washington D.C.? -All right, let's move."
tt0104257,"00:21:56,983","00:21:58,775","Yes, sir."
tt0104257,"00:22:05,992","00:22:07,450",Got all of that one.
tt0104257,"00:22:07,618","00:22:12,205",Excuse me. I wanted to talk to you about Dawson and Downey.
tt0104257,"00:22:12,373","00:22:16,126",#NAME?
tt0104257,"00:22:16,293","00:22:18,169","The names seem familiar, but...."
tt0104257,"00:22:18,421","00:22:21,047",Dawson. Downey. Your clients?
tt0104257,"00:22:21,215","00:22:24,426","The Cuba thing! Yes! Oh, Dawson and Downey. Right."
tt0104257,"00:22:27,263","00:22:29,681","I've done something wrong again, haven't I?"
tt0104257,"00:22:29,849","00:22:34,602",I was wondering why they're locked up while their lawyer's out hitting a ball.
tt0104257,"00:22:36,772","00:22:39,941",-We need the practice. -That wasn't funny.
tt0104257,"00:22:40,693","00:22:42,068",It was a little funny.
tt0104257,"00:22:42,236","00:22:47,490","Lieutenant, would you be very insulted if I recommended different counsel?"
tt0104257,"00:22:47,658","00:22:50,952",-Why? -I don't think you're fit to handle it.
tt0104257,"00:22:51,579","00:22:57,459",You don't even know me. Ordinarily it takes someone hours to find that out.
tt0104257,"00:22:59,670","00:23:02,589","Oh, come on. That was damn funny."
tt0104257,"00:23:05,593","00:23:09,846",You're wrong. I do know you.
tt0104257,"00:23:10,056","00:23:13,475","Daniel Alistair Kaffee, born June 8th, 1964..."
tt0104257,"00:23:13,642","00:23:15,602",...at Boston Mercy Hospital.
tt0104257,"00:23:15,770","00:23:20,523","Your father's Lionel Kaffee, former Attorney General of the U.S..."
tt0104257,"00:23:20,691","00:23:22,317",...died 1985.
tt0104257,"00:23:22,568","00:23:25,320","You went to Harvard Law, then joined the Navy..."
tt0104257,"00:23:25,488","00:23:27,989",...probably because that's what your father wanted.
tt0104257,"00:23:28,157","00:23:31,785",Now you're just treading water for the three years in the JAG corps...
tt0104257,"00:23:31,952","00:23:34,954",...just laying low till you can get out and get a real job.
tt0104257,"00:23:35,122","00:23:38,583","If that's the situation, that's fine, I won't tell anyone."
tt0104257,"00:23:38,751","00:23:43,713","But if this case is handled in the same fast-food, slick-assed manner..."
tt0104257,"00:23:43,881","00:23:45,799",...with which you handle everything else...
tt0104257,"00:23:45,966","00:23:47,550",...then something's gonna get missed.
tt0104257,"00:23:47,718","00:23:52,889",And I wouldn't be doing my job if I let Dawson and Downey to sit in prison...
tt0104257,"00:23:53,099","00:23:57,519",...because their attorney predetermined the path of least resistance.
tt0104257,"00:24:01,398","00:24:04,025","I'm sexually aroused, commander."
tt0104257,"00:24:04,693","00:24:06,945",I don't think your clients murdered anyone.
tt0104257,"00:24:07,113","00:24:10,365",#NAME?
tt0104257,"00:24:10,533","00:24:13,243",Doctor's report says Santiago died of asphyxiation...
tt0104257,"00:24:13,410","00:24:15,078",...from acute lactic acidosis...
tt0104257,"00:24:15,246","00:24:18,915",...and the nature of the acidosis strongly suggests poisoning.
tt0104257,"00:24:19,083","00:24:21,960","Now, I don't know what that means, but it sounds bad."
tt0104257,"00:24:22,128","00:24:26,673","Santiago died at 1 a.m. At 3, the doctor didn't know the reason."
tt0104257,"00:24:26,841","00:24:29,050","Two hours later, he said it was poison."
tt0104257,"00:24:29,218","00:24:31,553","Oh, now I see what you're saying."
tt0104257,"00:24:31,720","00:24:35,056","It had to be Professor Plum, in the library, with the candlestick."
tt0104257,"00:24:35,224","00:24:37,559",I'm gonna talk to your supervisor.
tt0104257,"00:24:37,726","00:24:42,397",Go straight up Pennsylvania Avenue. It's the big white house with the pillars.
tt0104257,"00:24:42,982","00:24:45,316",-Thank you. -I don't think you'll have much luck.
tt0104257,"00:24:45,484","00:24:50,238",I was assigned by Division. Somebody thinks I'm a good lawyer.
tt0104257,"00:24:50,406","00:24:56,411","So, while I appreciate your interest and enthusiasm, I think I can handle things."
tt0104257,"00:24:56,579","00:24:58,580",You know what a Code Red is?
tt0104257,"00:25:02,751","00:25:04,586",What a pity.
tt0104257,"00:25:15,014","00:25:17,098",#NAME?
tt0104257,"00:25:18,100","00:25:20,310","Officer on deck, ten-hut!"
tt0104257,"00:25:20,477","00:25:22,312","Lance Corporal Harold Dawson, sir!"
tt0104257,"00:25:22,479","00:25:25,064",Rifle Security Company Windward! Second Platoon Bravo!
tt0104257,"00:25:25,232","00:25:27,692",You haven't been working and playing well with others.
tt0104257,"00:25:27,860","00:25:29,777","Sir! Yes, sir!"
tt0104257,"00:25:31,572","00:25:35,158","Sir! PFC Louden Downey, sir!"
tt0104257,"00:25:35,326","00:25:39,120","I'm Daniel Kaffee, this is Sam Weinberg. Sit down."
tt0104257,"00:25:46,503","00:25:49,047",#NAME?
tt0104257,"00:25:49,215","00:25:51,132",Don't have to call me sir. Is this yours?
tt0104257,"00:25:51,300","00:25:55,470","-Sir, yes, sir! -Certainly don't need to say it twice."
tt0104257,"00:25:55,638","00:25:58,932",-What's a Code Red? -It's a disciplinary engagement.
tt0104257,"00:25:59,099","00:26:00,475",What's that mean exactly?
tt0104257,"00:26:00,643","00:26:04,437","A Marine falls out of line, it's up to his unit to get him on track."
tt0104257,"00:26:04,730","00:26:07,982",-What's a garden-variety Code Red? -Sir?
tt0104257,"00:26:08,150","00:26:14,489","Harold, You say “sir” and I look for my father. Danny, Daniel Kaffee."
tt0104257,"00:26:14,657","00:26:17,784",Garden-variety. Typical. What's a basic Code Red?
tt0104257,"00:26:17,952","00:26:23,164","A Marine refuses to bathe, the men give him a GI shower."
tt0104257,"00:26:23,332","00:26:27,085","-What's that? -Scrub brushes, steel wool."
tt0104257,"00:26:27,253","00:26:28,503",Beautiful.
tt0104257,"00:26:28,671","00:26:31,089",Was the attack on Santiago a Code Red?
tt0104257,"00:26:31,632","00:26:32,840","Yes, sir."
tt0104257,"00:26:38,264","00:26:41,266",Does he ever talk?
tt0104257,"00:26:41,433","00:26:46,271","Sir, PFC Downey will answer any direct questions you ask him."
